"batchId ,",1.0,",overall_accuracy, ",79.0,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fdcf8269a20>)], [('MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fdc88322d30>)]]"
"batchId ,",298.0,",overall_accuracy, ",73.50671140939598,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",None
"batchId ,",299.0,",overall_accuracy, ",73.52173913043478,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4b716da0>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4cd67c18>]]]"
"batchId ,",300.0,",overall_accuracy, ",73.50666666666666,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",301.0,",overall_accuracy, ",73.49501661129568,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",302.0,",overall_accuracy, ",73.51324503311258,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4aba99b0>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4a17c278>]]]"
"batchId ,",303.0,",overall_accuracy, ",73.5049504950495,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",304.0,",overall_accuracy, ",73.51973684210526,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda49ad25c0>]]]"
"batchId ,",305.0,",overall_accuracy, ",73.52131147540983,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",306.0,",overall_accuracy, ",73.52614379084967,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",307.0,",overall_accuracy, ",73.52117263843648,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",308.0,",overall_accuracy, ",73.51298701298701,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",309.0,",overall_accuracy, ",73.49190938511326,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",310.0,",overall_accuracy, ",73.50645161290322,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",4,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda48193a58>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda49473080>]]]"
"batchId ,",311.0,",overall_accuracy, ",73.51446945337621,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",4,",",None
"batchId ,",312.0,",overall_accuracy, ",73.50961538461539,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",313.0,",overall_accuracy, ",73.51437699680511,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'MobileNetV2': 1})",",",5,",",None
"batchId ,",314.0,",overall_accuracy, ",73.52866242038216,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4a7cf860>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4be2f0f0>]]]"
"batchId ,",315.0,",overall_accuracy, ",73.52380952380952,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",316.0,",overall_accuracy, ",73.52848101265823,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",317.0,",overall_accuracy, ",73.52996845425868,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",318.0,",overall_accuracy, ",73.5251572327044,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",319.0,",overall_accuracy, ",73.52351097178683,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",5,",",None
"batchId ,",320.0,",overall_accuracy, ",73.54375,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda488874e0>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda46bd5080>]]]"
"batchId ,",321.0,",overall_accuracy, ",73.50467289719627,",step_accuracy, ",61.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",322.0,",overall_accuracy, ",73.49068322981367,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",323.0,",overall_accuracy, ",73.51702786377709,",step_accuracy, ",82.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda458e10f0>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda44cdc048>]]]"
"batchId ,",324.0,",overall_accuracy, ",73.53086419753086,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1})",",",2,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda467f9b70>]]]"
"batchId ,",325.0,",overall_accuracy, ",73.51384615384615,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",3,",",['DenseNet121']
"batchId ,",326.0,",overall_accuracy, ",73.5122699386503,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",3,",",None
"batchId ,",327.0,",overall_accuracy, ",73.48318042813456,",step_accuracy, ",64.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",328.0,",overall_accuracy, ",73.48170731707317,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",329.0,",overall_accuracy, ",73.49240121580547,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda47b12978>]]]"
"batchId ,",330.0,",overall_accuracy, ",73.4969696969697,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",331.0,",overall_accuracy, ",73.50151057401813,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",332.0,",overall_accuracy, ",73.4789156626506,",step_accuracy, ",66.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",333.0,",overall_accuracy, ",73.49249249249249,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda439402b0>]]]"
"batchId ,",334.0,",overall_accuracy, ",73.49700598802396,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",",None
"batchId ,",335.0,",overall_accuracy, ",73.4955223880597,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",",None
"batchId ,",336.0,",overall_accuracy, ",73.51488095238096,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda432c5748>]]]"
"batchId ,",337.0,",overall_accuracy, ",73.52225519287833,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",",None
"batchId ,",338.0,",overall_accuracy, ",73.53550295857988,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",",None
"batchId ,",339.0,",overall_accuracy, ",73.53687315634218,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",",None
"batchId ,",340.0,",overall_accuracy, ",73.54117647058823,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1})",",",2,",",None
"batchId ,",341.0,",overall_accuracy, ",73.51612903225806,",step_accuracy, ",65.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",['MobileNet']
"batchId ,",342.0,",overall_accuracy, ",73.51461988304094,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",343.0,",overall_accuracy, ",73.50145772594752,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",344.0,",overall_accuracy, ",73.49709302325581,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",345.0,",overall_accuracy, ",73.5072463768116,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda41d6cc50>]], [['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5801d7f0>]]]"
"batchId ,",346.0,",overall_accuracy, ",73.4971098265896,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",347.0,",overall_accuracy, ",73.50432276657061,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",4,",",None
"batchId ,",348.0,",overall_accuracy, ",73.49425287356321,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",349.0,",overall_accuracy, ",73.51002865329514,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda42f4bf98>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda428fa240>]]]"
"batchId ,",350.0,",overall_accuracy, ",73.5,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",351.0,",overall_accuracy, ",73.51566951566952,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3f5e8b38>]]]"
"batchId ,",352.0,",overall_accuracy, ",73.48011363636363,",step_accuracy, ",61.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",353.0,",overall_accuracy, ",73.5070821529745,",step_accuracy, ",83.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda43d905c0>]]]"
"batchId ,",354.0,",overall_accuracy, ",73.50847457627118,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",3,",",None
"batchId ,",355.0,",overall_accuracy, ",73.51267605633804,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",3,",",None
"batchId ,",356.0,",overall_accuracy, ",73.51123595505618,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",3,",",None
"batchId ,",357.0,",overall_accuracy, ",73.50420168067227,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",358.0,",overall_accuracy, ",73.50279329608938,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",359.0,",overall_accuracy, ",73.50974930362118,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",360.0,",overall_accuracy, ",73.50833333333333,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",361.0,",overall_accuracy, ",73.49861495844875,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",362.0,",overall_accuracy, ",73.50828729281767,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3eb964e0>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3dc671d0>]]]"
"batchId ,",363.0,",overall_accuracy, ",73.50413223140497,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",364.0,",overall_accuracy, ",73.50274725274726,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",365.0,",overall_accuracy, ",73.5123287671233,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3c0c5780>]]]"
"batchId ,",366.0,",overall_accuracy, ",73.52185792349727,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1})",",",2,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3f223eb8>]]]"
"batchId ,",367.0,",overall_accuracy, ",73.5149863760218,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",3,",",['DenseNet121']
"batchId ,",368.0,",overall_accuracy, ",73.50271739130434,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",369.0,",overall_accuracy, ",73.49051490514906,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",370.0,",overall_accuracy, ",73.47567567567567,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",371.0,",overall_accuracy, ",73.47169811320755,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",372.0,",overall_accuracy, ",73.49193548387096,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3985b160>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda39ffae10>]]]"
"batchId ,",373.0,",overall_accuracy, ",73.48525469168901,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",374.0,",overall_accuracy, ",73.49197860962566,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",375.0,",overall_accuracy, ",73.49066666666667,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",376.0,",overall_accuracy, ",73.49202127659574,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",377.0,",overall_accuracy, ",73.50928381962865,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3d05b908>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3ad71438>]]]"
"batchId ,",378.0,",overall_accuracy, ",73.51587301587301,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",4,",",None
"batchId ,",379.0,",overall_accuracy, ",73.51715039577836,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",4,",",None
"batchId ,",380.0,",overall_accuracy, ",73.52894736842104,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda391e83c8>]]]"
"batchId ,",381.0,",overall_accuracy, ",73.53280839895014,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",",None
"batchId ,",382.0,",overall_accuracy, ",73.5130890052356,",step_accuracy, ",66.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",383.0,",overall_accuracy, ",73.49869451697127,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",384.0,",overall_accuracy, ",73.484375,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",385.0,",overall_accuracy, ",73.46753246753246,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",386.0,",overall_accuracy, ",73.47668393782384,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",5,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3b143160>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda37bc3588>]]]"
"batchId ,",387.0,",overall_accuracy, ",73.45994832041343,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",6,",",['DenseNet121']
"batchId ,",388.0,",overall_accuracy, ",73.47164948453609,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3749f5c0>]]]"
"batchId ,",389.0,",overall_accuracy, ",73.48843187660668,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda36550358>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda38335588>]]]"
"batchId ,",390.0,",overall_accuracy, ",73.4897435897436,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",391.0,",overall_accuracy, ",73.50895140664962,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1})",",",2,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda38eb6940>]]]"
"batchId ,",392.0,",overall_accuracy, ",73.49744897959184,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",3,",",['DenseNet121']
"batchId ,",393.0,",overall_accuracy, ",73.4885496183206,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",394.0,",overall_accuracy, ",73.49238578680203,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",395.0,",overall_accuracy, ",73.49367088607595,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",396.0,",overall_accuracy, ",73.48484848484848,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",397.0,",overall_accuracy, ",73.48614609571788,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",",None
"batchId ,",398.0,",overall_accuracy, ",73.49497487437185,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda35217ef0>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda3a69ef60>]]]"
"batchId ,",399.0,",overall_accuracy, ",73.49122807017544,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",400.0,",overall_accuracy, ",73.50750000000001,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda34697da0>]]]"
"batchId ,",401.0,",overall_accuracy, ",73.50623441396509,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",402.0,",overall_accuracy, ",73.4950248756219,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",403.0,",overall_accuracy, ",73.4863523573201,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
