"batchId ,",1.0,",overall_accuracy, ",81.0,",step_accuracy, ",81.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet201': 1, 'ResNet50': 1, 'MobileNetV2': 1})",",",7,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f829c09fda0>)], [('Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8300108d30>)], [('MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f82e85a77b8>)]]"
"batchId ,",293.0,",overall_accuracy, ",75.25255972696246,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",294.0,",overall_accuracy, ",75.28911564625851,",step_accuracy, ",86.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8171874198>]]]"
"batchId ,",295.0,",overall_accuracy, ",75.26779661016948,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",296.0,",overall_accuracy, ",75.26351351351352,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",297.0,",overall_accuracy, ",75.27272727272727,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1})",",",3,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816fcfffd0>]]]"
"batchId ,",298.0,",overall_accuracy, ",75.26174496644296,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",299.0,",overall_accuracy, ",75.27759197324416,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816ec84b00>]]]"
"batchId ,",300.0,",overall_accuracy, ",75.26666666666667,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",301.0,",overall_accuracy, ",75.24252491694352,",step_accuracy, ",68.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",302.0,",overall_accuracy, ",75.2615894039735,",step_accuracy, ",81.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",3,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816bab29e8>]], [['DenseNet201', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817a4d0278>]]]"
"batchId ,",303.0,",overall_accuracy, ",75.24752475247524,",step_accuracy, ",71.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'DenseNet201': 1})",",",4,",",['DenseNet201']
"batchId ,",304.0,",overall_accuracy, ",75.25328947368422,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'DenseNet201': 1})",",",4,",",None
"batchId ,",305.0,",overall_accuracy, ",75.25573770491803,",step_accuracy, ",76.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'DenseNet201': 1})",",",4,",",None
"batchId ,",306.0,",overall_accuracy, ",75.26470588235294,",step_accuracy, ",78.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816c11ba90>]]]"
"batchId ,",307.0,",overall_accuracy, ",75.26058631921823,",step_accuracy, ",74.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",308.0,",overall_accuracy, ",75.26298701298701,",step_accuracy, ",76.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",309.0,",overall_accuracy, ",75.22653721682848,",step_accuracy, ",64.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",310.0,",overall_accuracy, ",75.23870967741935,",step_accuracy, ",79.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8168b8e2e8>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8169176240>]]]"
"batchId ,",311.0,",overall_accuracy, ",75.2443729903537,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",",None
"batchId ,",312.0,",overall_accuracy, ",75.22115384615384,",step_accuracy, ",68.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",313.0,",overall_accuracy, ",75.23642172523962,",step_accuracy, ",80.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8167c9fdd8>]]]"
"batchId ,",314.0,",overall_accuracy, ",75.24840764331209,",step_accuracy, ",79.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816d0fd518>]]]"
"batchId ,",315.0,",overall_accuracy, ",75.23492063492063,",step_accuracy, ",71.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",316.0,",overall_accuracy, ",75.24050632911393,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",317.0,",overall_accuracy, ",75.23659305993691,",step_accuracy, ",74.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",318.0,",overall_accuracy, ",75.22955974842768,",step_accuracy, ",73.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",319.0,",overall_accuracy, ",75.22257053291536,",step_accuracy, ",73.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",320.0,",overall_accuracy, ",75.24062500000001,",step_accuracy, ",81.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",4,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81650d1160>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8164ae9668>]]]"
"batchId ,",321.0,",overall_accuracy, ",75.21183800623052,",step_accuracy, ",66.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",5,",",['DenseNet121']
"batchId ,",322.0,",overall_accuracy, ",75.2111801242236,",step_accuracy, ",75.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",5,",",None
"batchId ,",323.0,",overall_accuracy, ",75.21981424148608,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81637c42e8>]], [['InceptionResNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8173562080>]]]"
"batchId ,",324.0,",overall_accuracy, ",75.22839506172839,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1})",",",2,",","[[['DenseNet201', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816a1cf0f0>]]]"
"batchId ,",325.0,",overall_accuracy, ",75.2,",step_accuracy, ",66.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionResNetV2': 1})",",",3,",",['InceptionResNetV2']
"batchId ,",326.0,",overall_accuracy, ",75.18711656441718,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1})",",",4,",",['DenseNet201']
"batchId ,",327.0,",overall_accuracy, ",75.17737003058103,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",5,",",['DenseNet121']
"batchId ,",328.0,",overall_accuracy, ",75.1798780487805,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",5,",",None
"batchId ,",329.0,",overall_accuracy, ",75.19148936170212,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816471ce10>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f815f3a8748>]]]"
"batchId ,",330.0,",overall_accuracy, ",75.19696969696969,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1})",",",3,",",None
"batchId ,",331.0,",overall_accuracy, ",75.18731117824773,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",332.0,",overall_accuracy, ",75.17469879518073,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",333.0,",overall_accuracy, ",75.1921921921922,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet201': 1, 'Xception': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f815e3c59b0>]], [['InceptionResNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8161eeb358>]]]"
"batchId ,",334.0,",overall_accuracy, ",75.18562874251496,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet201': 1, 'Xception': 1, 'InceptionResNetV2': 1})",",",4,",",['InceptionResNetV2']
"batchId ,",335.0,",overall_accuracy, ",75.17910447761193,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet201': 1, 'Xception': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1})",",",5,",",['DenseNet121']
"batchId ,",336.0,",overall_accuracy, ",75.19345238095238,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1})",",",3,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f815ddddc50>]], [['DenseNet201', <tensorflow.python.keras.engine.functional.Functional object at 0x7f816042a710>]]]"
"batchId ,",337.0,",overall_accuracy, ",75.19584569732937,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1})",",",3,",",None
"batchId ,",338.0,",overall_accuracy, ",75.22781065088758,",step_accuracy, ",86.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1})",",",2,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f815b3c48d0>]]]"
"batchId ,",339.0,",overall_accuracy, ",75.24778761061947,",step_accuracy, ",82.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",340.0,",overall_accuracy, ",75.23529411764706,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1})",",",3,",",['DenseNet201']
"batchId ,",341.0,",overall_accuracy, ",75.22873900293256,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",342.0,",overall_accuracy, ",75.23976608187134,",step_accuracy, ",79.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",3,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8166143320>]]]"
"batchId ,",343.0,",overall_accuracy, ",75.22448979591837,",step_accuracy, ",70.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",344.0,",overall_accuracy, ",75.2296511627907,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'NASNetMobile': 1})",",",4,",",None
"batchId ,",345.0,",overall_accuracy, ",75.24347826086957,",step_accuracy, ",80.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",3,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8156ee9978>]]]"
"batchId ,",346.0,",overall_accuracy, ",75.23121387283237,",step_accuracy, ",71.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",347.0,",overall_accuracy, ",75.23631123919309,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'NASNetMobile': 1})",",",4,",",None
"batchId ,",348.0,",overall_accuracy, ",75.22988505747126,",step_accuracy, ",73.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'NASNetMobile': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",349.0,",overall_accuracy, ",75.24641833810888,",step_accuracy, ",81.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",3,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8154c50cf8>]], [['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81552ce4a8>]]]"
"batchId ,",350.0,",overall_accuracy, ",75.24285714285715,",step_accuracy, ",74.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",351.0,",overall_accuracy, ",75.25641025641025,",step_accuracy, ",80.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8158a651d0>]]]"
"batchId ,",352.0,",overall_accuracy, ",75.23011363636364,",step_accuracy, ",66.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",353.0,",overall_accuracy, ",75.25212464589235,",step_accuracy, ",83.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f815215e828>]]]"
"batchId ,",354.0,",overall_accuracy, ",75.24858757062147,",step_accuracy, ",74.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",355.0,",overall_accuracy, ",75.26197183098591,",step_accuracy, ",80.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8151198240>]]]"
"batchId ,",356.0,",overall_accuracy, ",75.25842696629213,",step_accuracy, ",74.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",357.0,",overall_accuracy, ",75.27170868347339,",step_accuracy, ",80.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",3,",","[[['DenseNet201', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8159ae1198>]]]"
"batchId ,",358.0,",overall_accuracy, ",75.27374301675978,",step_accuracy, ",76.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",3,",",None
"batchId ,",359.0,",overall_accuracy, ",75.27855153203342,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",3,",",None
"batchId ,",360.0,",overall_accuracy, ",75.26944444444445,",step_accuracy, ",72.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'DenseNet201': 1})",",",4,",",['DenseNet201']
"batchId ,",361.0,",overall_accuracy, ",75.26869806094183,",step_accuracy, ",75.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'DenseNet201': 1})",",",4,",",None
"batchId ,",362.0,",overall_accuracy, ",75.27900552486187,",step_accuracy, ",79.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81501ce320>]]]"
"batchId ,",363.0,",overall_accuracy, ",75.28650137741046,",step_accuracy, ",78.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f815313c908>]]]"
"batchId ,",364.0,",overall_accuracy, ",75.29395604395604,",step_accuracy, ",78.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1})",",",2,",",None
"batchId ,",365.0,",overall_accuracy, ",75.2931506849315,",step_accuracy, ",75.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1})",",",2,",",None
"batchId ,",366.0,",overall_accuracy, ",75.30054644808743,",step_accuracy, ",78.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1})",",",2,",",None
"batchId ,",367.0,",overall_accuracy, ",75.29427792915531,",step_accuracy, ",73.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",368.0,",overall_accuracy, ",75.29347826086956,",step_accuracy, ",75.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",369.0,",overall_accuracy, ",75.27913279132792,",step_accuracy, ",70.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",370.0,",overall_accuracy, ",75.27297297297298,",step_accuracy, ",73.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",371.0,",overall_accuracy, ",75.26415094339623,",step_accuracy, ",72.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet201': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",372.0,",overall_accuracy, ",75.28763440860216,",step_accuracy, ",84.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1})",",",4,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f814bc6e2e8>]], [['DenseNet201', <tensorflow.python.keras.engine.functional.Functional object at 0x7f814e7f9390>]]]"
